situacaoEmpresa,tipoEmpresa,cnpj,razaoSocial,endereco,bairro,codIBGEmunicipio,municipio,uf,cep,telefone,motoristasHabilitados,rodoviarioAtivo,semiurbanoAtivo,fretamentoAtivo,codigoTAFfretamento,emailContatoRegular,emailContatoFretamento,tipoOutorgaRodoviario,tipoOutorgaSemiurbano,tipoOutorgaFretamento,dataAutorizacaoRodoviario,dataVigenciaRodoviario,dataAutorizacaoSemiurbano,dataVigenciaSemiurbano,dataAutorizacaoFretamento,dataVigenciaFretamento,numLinhasAtivasRodoviarioInterestadual,numLinhasAtivasSemiurbanoInterestadual,numLicencasFretamento12mesesInterestadual,numLinhasAtivasRodoviarioInternacional,numLinhasAtivasSemiurbanoInternacional,numLicencasFretamento12mesesInternacional,numVeiculosTipoOnibus,numVeiculosTipoMicroOnibus,numVeiculosTipoSemiurbano,numVeiculosAtivosRodoviario,numVeiculosAtivosSemiurbano,numVeiculosAtivosFretamento,numViagensAcumAnoRodoviarioInterestadual,numViagensAcumAnoSemiurbanoInterestadual,numLicencasAcumAnoFretamentoInterestadual,numPassageirosAcumAnoRodoviarioInterestadual,numPassageirosAcumAnoSemiurbanoInterestadual,numPassageirosAcumAnoFretamentoInterestadual,numViagensAcumAnoRodoviarioInternacional,numViagensAcumAnoSemiurbanoInternacional,numLicencasAcumAnoFretamentoInternacional,numPassageirosAcumAnoRodoviarioInternacional,numPassageirosAcumAnoSemiurbanoInternacional,numPassageirosAcumAnoFretamentoInternacional,dataReferencia,Coluna1,Coluna2,Coluna3,Coluna4
ativa,nacional,2198980000104,AÇÃO TRANSPORTES E TURISMO LTDA,"RUA JOÃO TAVARES, 260, 02",SÃO MIGUEL PAULISTA,355030,SAO PAULO,SP,8051380,11-2280-9044,14,não,não,sim,35.0766,,renata@acaoturismo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42405,NULL,0,0,20,0,0,0,3,0,0,0,0,3,0,0,16,0,0,656,0,0,0,0,0,0,42705,,,,
ativa,nacional,5585701000153,ACCATUR TRANSPORTE TURISTICO LTDA ME,"RUA DA MATRIZ, 50",PONTO MARAMBAIA,311300,CARAI,MG,39812000,33-3531-2070,3,não,não,sim,31.6233,,accaturtransporte@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42587,NULL,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,5211020000125,ACCIARI LOCADORA DE VEICULOS E TRANSPORTES LTDA,RUA PRETESTATO TABORDA JUNIOR N º 1443,PORTÃO,410690,CURITIBA,PR,80330090,41-3229-6194,3,não,não,sim,41.8993,,nelson.alves1973@uol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42318,NULL,0,0,6,0,0,0,0,1,0,0,0,1,0,0,6,0,0,76,0,0,0,0,0,0,42705,,,,
ativa,nacional,22635670000117,ACEL TURISMO EIRELI,"QNN 24 CONJUNTO O, Nº 55",CEILANDIA SUL,530010,BRASILIA,DF,72220255,61-3378-5878,3,não,não,sim,53.0133,,acel.transportes.turismo@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42698,NULL,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,23774010000180,ACF VANS EIRELI - ME,"RUA JOSÉ RODRIGUES QUEIROZ FILHO, N° 352",SANTA MÔNICA,317020,UBERLANDIA,MG,38408252,34-3219-0252,1,não,não,sim,31.9433,,acf.10@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42510,NULL,0,0,4,0,0,0,0,1,0,0,0,1,0,0,3,0,0,49,0,0,0,0,0,0,42705,,,,
ativa,nacional,8809314000141,ACM TRANSPORTE E TURISMO LTDA ME,AV ANA ROSA CASTILHO OCAMPOS Nº 1937,JARDIM MONTEVIDEU,500270,CAMPO GRANDE,MS,79035320,67-3326-2155,19,não,não,sim,50.6745,,acmtur@gmail.com; contato@acmtur.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42695,NULL,0,0,122,0,0,2,3,0,0,0,0,3,0,0,92,0,0,3152,0,0,0,0,0,0,42705,,,,
ativa,nacional,77477834000117,ACN - TURISMO E AGÊNCIA DE VIAGENS LTDA,"RUA BENJAMIM CONSTANT, 125",CENTRO,412850,WENCESLAU BRAZ,PR,84950000,43-3528-1181,17,não,não,sim,41.0821,,tursaojose@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42569,NULL,0,0,292,0,0,0,8,0,0,0,0,8,0,0,210,0,0,8501,0,0,0,0,0,0,42705,,,,
ativa,nacional,2270984000156,ACN TRANSPORTES TURÍSTICOS LTDA.,EST. MUNICIPAL DA CANTAREIRA S/N SALA A CX. POSTAL 78,SÍTIO SANTA ELISA,353930,PIRASSUNUNGA,SP,13630970,19-3565-4400,8,não,não,sim,35.0305,,viacaopirassununga@terra.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42615,NULL,0,0,18,0,0,0,4,0,0,0,0,4,0,0,14,0,0,536,0,0,0,0,0,0,42705,,,,
ativa,nacional,10991259000103,ACORIP VIAGENS E TURISMO LTDA,"RUA VEREADOR HUGOLINO GIUSTI, 444 SALA 01",SÃO PELEGRINO,432280,VERANOPOLIS,RS,95330000,54-9178-2710,14,não,não,sim,43.654,,acoripviagens@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42531,NULL,0,0,25,0,0,9,1,0,0,0,0,1,0,0,20,0,0,642,0,0,7,0,0,232,42705,,,,
ativa,nacional,95236329000162,ACOSTA E VIANA LTDA - ME,"RUA OSVALDINO B. SANTOS, 23",VILA BRENNER,430610,CRUZ ALTA,RS,98010410,55-33225619,2,não,não,sim,43.8291,,acosta_viana@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42648,NULL,0,0,4,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,9944384000175,ACT TRANSPORTES E TURISMO LTDA,"RUA AÇUCENA, Nº 1006",JD FLORES,353440,OSASCO,SP,6110160,11-36565591,7,não,não,sim,35.6078,,act.turismolocacao@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42395,NULL,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,0,0,46,0,0,0,0,0,0,42705,,,,
ativa,nacional,2022625000180,ACZ VIAGENS LTDA,"RUA HILARIO FERRI, 790",ARAÇÁ,430140,ARVOREZINHA,RS,95995000,51-3772-1070--98032808,10,não,não,sim,43.2289,,aczviagens@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42303,NULL,0,0,12,0,0,15,2,0,0,0,0,2,0,0,8,0,0,216,0,0,10,0,0,337,42705,,,,
ativa,nacional,4289814000149,AD TURISMO LTDA - ME,"RUA LAGUNA, 570, SALA 02",SANTO ANTÔNIO,420460,CRICIUMA,SC,88809410,48-3442-1336,29,não,não,sim,42.5674,,cesarstradiotto@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42571,NULL,0,0,205,0,0,4,5,0,0,0,0,5,0,0,145,0,0,3762,0,0,2,0,0,62,42705,,,,
ativa,nacional,3699358000142,ADAIR E LORIZETE TUR LTDA ME,RUA OTILIA HALLIS 5887,PIONEIRO,421290,PINHALZINHO,SC,89870000,49-88347942,3,não,não,sim,42.2439,,alturpzo@bol.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42473,NULL,0,0,17,0,0,0,2,0,0,0,0,2,0,0,12,0,0,263,0,0,0,0,0,0,42705,,,,
ativa,nacional,14284600000133,ADAISIO GOMES DE MORAIS -TRANSPORTE E TURISMO LTDA,RUA ROSA DE LIMA N 99,CENTRO,291835,JOAO DOURADO,BA,44920000,74-36681086,0,não,não,sim,29.0165,,rabelotransportes@hotmail.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42698,NULL,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,11319175000182,ADÃO RUFINO DA SILVA - ME,"AV. PRIMEIRO DE MAIO, 1112",CENTRO,210770,PARAIBANO,MA,65670000,99-3554-1291,6,não,não,sim,21.3544,,aguaturismo@oi.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42207,42938,0,0,25,0,0,0,4,0,0,0,0,4,0,0,23,0,0,768,0,0,0,0,0,0,42705,,,,
ativa,nacional,3871114000103,ADAWILTUR TRANSPORTE E TURISMO LTDA - ME,"RUA TRAVESSA DA PÁTRIA, 583",CENTRO,430580,CONSTANTINA,RS,99680000,54-3363-1575,10,não,não,sim,43.2983,,adawiltur@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42328,NULL,0,0,44,0,0,0,2,0,0,0,0,2,0,0,39,0,0,893,0,0,0,0,0,0,42705,,,,
ativa,nacional,4582343000162,ADD TURISMO LTDA - ME,"AV. ALEXANDRINO ALVES VIEIRA, 245",SANTA ROSA,317020,UBERLANDIA,MG,38401240,34-3215-2181--9106-5501,13,não,não,sim,31.0402,,addturismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42207,42938,0,0,272,0,0,0,5,0,0,0,0,5,0,0,206,0,0,7266,0,0,0,0,0,0,42705,,,,
ativa,nacional,2521278000130,ADEILDO BEZERRA DE SOUZA EIRELI - ME,"AV. 15 DE NOVEMBRO, Nº 136",PIRAUIRA,260890,LIMOEIRO,PE,55700000,81-997412731,4,não,não,sim,26.9009,,didotur@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42328,NULL,0,0,11,0,0,0,3,0,0,0,0,3,0,0,5,0,0,211,0,0,0,0,0,0,42705,,,,
ativa,nacional,22121183000136,ADEMILSON DE OLIVEIRA SILVA - ME,"RUA AURELIANO MARQUES DE OLIVEIRA, 39",COLINAS,316240,SAO JOAO DA PONTE,MG,39430000,38-32341248,9,não,não,sim,31.8812,,demilson.turismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42173,42904,0,0,78,0,0,0,5,0,0,0,0,5,0,0,52,0,0,1964,0,0,0,0,0,0,42705,,,,
ativa,nacional,3201641000100,ADEMIR GONÇALVES - TRANSPORTES ME,"RUA LAGOA VERMELHA,1810",CENTRO,410560,CIDADE GAUCHA,PR,87820000,44-3675-1930,34,não,não,sim,41.0793,,hygotur@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42156,42887,0,0,15,0,0,0,0,0,0,0,0,0,0,0,11,0,0,502,0,0,0,0,0,0,42705,,,,
ativa,nacional,8667301000185,ADHARA TRANSPORTES LTDA - ME,"RUA CAETANO MUMHOZ DA ROCHA, N° 520",OURO VERDE,410420,CAMPO LARGO,PR,83606260,41-33931004,18,não,não,sim,41.895,,ribaturtransportes@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42290,NULL,0,0,107,0,0,0,0,1,0,0,0,1,0,0,81,0,0,1308,0,0,0,0,0,0,42705,,,,
ativa,nacional,3468466000104,ADI LOCAÇOES E TURISMO LTDA,"RDV TF 10 KM 32,SN",POLO PETROQUIMICO DE TRIUNFO,432200,TRIUNFO,RS,95853000,51-3457-3100,0,não,não,sim,43.9242,,frota@sulpolo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42405,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,4231372000180,ADIKERN TRANSPORTES E TURISMO LTDA - ME,"RUA SAO CARLOS, 434 SALA 02",CONCORDIA,431080,IVOTI,RS,93900000,51-99769818,6,não,não,sim,43.4481,,adikern@terra.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42622,NULL,0,0,29,0,0,0,3,1,0,0,0,4,0,0,13,0,0,259,0,0,0,0,0,0,42705,,,,
ativa,nacional,21347155000179,ADILSON CORREIA SOARES -ME,"AVENIDA BRASÍLIA, N 213 B",CAMPO BELO,315360,PRUDENTE DE MORAIS,MG,35715000,31-7153-5593,9,não,não,sim,31.8744,,imperialturismo2014@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42156,42887,0,0,63,0,0,0,4,0,0,0,0,4,0,0,45,0,0,1828,0,0,0,0,0,0,42705,,,,
ativa,nacional,29190000170,ADIMARI VIAGENS E TURISMO LTDA,AV ROSALVO ADERALDO 339,ESTÁDIO,351550,FERNANDOPOLIS,SP,15600000,17-3442-5588--3462-7490,25,não,não,sim,35.4354,,atendimento@adimaritur.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42663,NULL,0,0,63,0,0,1,5,0,0,0,0,5,0,0,49,0,0,2106,0,0,1,0,0,44,42705,,,,
ativa,nacional,9266894000130,ADINELLA TURISMO LTDA - ME,"RUA PINHEIRO MACHADO, 1372",VILA VELHA,431370,PALMEIRA DAS MISSOES,RS,98300000,55-8406-0804,19,não,não,sim,43.6334,,adinelloturismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42328,NULL,0,0,35,0,0,10,2,0,0,0,0,2,0,0,27,0,0,912,0,0,10,0,0,333,42705,,,,
ativa,nacional,4702442000130,ADONAI TRANSPORTES LTDA,QUADRA 9 S/N LOTE 19,SETOR INDUSTRIAL DE CEILANDIA,530010,BRASILIA,DF,72265090,61-4141-7100,28,não,não,sim,53.6795,,guma.turismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42207,42938,0,0,34,0,0,0,4,0,0,0,0,4,0,0,19,0,0,775,0,0,0,0,0,0,42705,,,,
ativa,nacional,21944216000185,ADRIANO LOPES EIRELI- ME,"RUA PREFEITO ALBINO CERUTTI CELLA,1287-SLA 02",MARAVILHA,421050,MARAVILHA,SC,89874000,61-3225-4585,0,não,não,sim,42.9264,,andrea@agadelha.com.br;maninho_mh26@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42405,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,5007025000130,ADSS TRANSPORTES E TURISMO LTDA,"RUA RILDO FERNANDO DE ALMEIDA, 307",LAGE,313990,MARIA DA FÉ,MG,37517000,35-3662-1151,6,não,não,sim,31.3283,,adsshel@outlook.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42663,NULL,0,0,203,0,0,0,4,1,0,0,0,5,0,0,132,0,0,3622,0,0,0,0,0,0,42705,,,,
ativa,nacional,44471985000109,ADVANCE TRANSATUR TRANSPORTADORA TURISTICA LTDA,"RUA JOSE SOLANA, 600",JD. DAS CAMELIAS,355030,SAO PAULO,SP,4829280,11-5928-7577--5971-5341,151,não,não,sim,35.0272,,contato@advancetransatur.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42698,NULL,0,0,1021,0,0,23,71,0,0,0,0,71,0,0,695,0,0,21631,0,0,12,0,0,456,42705,,,,
ativa,nacional,7388066000140,AELLOS DE OURO TRANSPORTES LTDA-ME,"RUA ATANAZIO SOARES, 2901, SALA 02",JD. MARIA EUGÊNIA,355220,SOROCABA,SP,18074385,15-3239-2737,20,não,não,sim,35.4863,,fretamento@aellosdeouro.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42156,42887,0,0,32,0,0,0,6,0,0,0,0,6,0,0,18,0,0,835,0,0,0,0,0,0,42705,,,,
ativa,nacional,3612570000120,AER TUR TRANSPORTES LTDA -EPP,RUA CELSO TOZZO,AER TUR TRANSPORTES LTDA ME,420435,CORDILHEIRA ALTA,SC,89819000,49-33580258,4,não,não,sim,42.9291,,darosatur@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42444,NULL,0,0,15,0,0,0,0,1,0,0,0,1,0,0,9,0,0,126,0,0,0,0,0,0,42705,,,,
ativa,nacional,23265182000128,AF TRANSPORTES E TURISMO LTDA - ME,"AV. JOÃO DINIZ DE RESENDE, 264",CENTRO,280610,ROSARIO DO CATETE,SE,49760000,79-99976-2221,3,não,não,sim,28.9343,,allisonfernandesturismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42468,NULL,0,0,7,0,0,0,1,0,0,0,0,1,0,0,3,0,0,131,0,0,0,0,0,0,42705,,,,
ativa,nacional,684777000112,AFRÍSIO MARINHO FILHO EIRELI,"AV. AMINTAS BARROS, 2577",LAGOA NOVA,240810,NATAL,RN,59062250,84-3231-4421,64,não,não,sim,24.11,,natallocadora@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41997,42728,0,0,432,0,0,0,8,0,0,0,0,8,0,0,303,0,0,12208,0,0,0,0,0,0,42705,,,,
ativa,nacional,22851827000141,AG SULMINEIRA TRANSPORTE FRETAMENTO E TURISMO EIRELI - ME,"RUA MARIA UBALDINA FALCAO, 47- ANEXO 1",JARDIM ESPLANADA,315250,POUSO ALEGRE,MG,37550000,35-3422-2160,3,não,não,sim,31.8909,,edinhoviacao@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42303,NULL,0,0,12,0,0,0,1,0,0,0,0,1,0,0,6,0,0,271,0,0,0,0,0,0,42705,,,,
ativa,nacional,10511532000147,AG TUR TRANSPORTE E TURISMO LTDA,RUA SEBASTIAO SIMIL DE SOUZA Nº 213,CENTRO,313920,MALACACHETA,MG,39690000,33-3514-1499,13,não,não,sim,31.7137,,aget.vj@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42356,NULL,0,0,16,0,0,0,5,0,0,0,0,5,0,0,13,0,0,500,0,0,0,0,0,0,42705,,,,
ativa,nacional,21008797000143,AG TURISMO E VIAGENS LTDA,"RUA DO COLIBRI, 444",CIDADE VERDE,310670,BETIM,MG,32649144,31-35948340,8,não,não,sim,31.9147,,agturismo2@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42362,NULL,0,0,18,0,0,0,2,0,0,0,0,2,0,0,11,0,0,322,0,0,0,0,0,0,42705,,,,
ativa,nacional,651002000140,AGA E M LOCADORA  VEÍCULOS LTDA ME,"AVENIDA CHRISOSTOMO PIMENTEL OLIVEIRA,",ANCHIETA,330455,RIO DE JANEIRO,RJ,21645521,21-7826-2448,4,não,não,sim,33.9661,,agaemturismos@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42587,NULL,0,0,2,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,22397670000126,AGAPE TRANSPORTADORA TURISTICA LTDA - EPP,"AV. QUINZE DE JANEIRO, 542",CIDADE SERODIO,351880,GUARULHOS,SP,7150030,11-98180-2113,0,não,não,sim,35.0233,,warlen.sm@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42698,NULL,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,16989764000191,AGAPE VIAGENS E TURISMO LTDA - ME,"AV. ENG. JOSE MARICO PASCOALINE, 845, CASA03",SANTA EFIGENIA,313670,JUIZ DE FORA,MG,36032190,32-32345527,6,não,não,sim,31.9315,,ronaldonettopereira@gmail.com; jtr.contabilidade@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42446,NULL,0,0,30,0,0,0,0,2,0,0,0,2,0,0,21,0,0,254,0,0,0,0,0,0,42705,,,,
ativa,nacional,7661783000101,AGC RIO FRETAMENTO E TURISMO LTDA,"RUA  ITATIBA, 119",ANCHIETA,330455,RIO DE JANEIRO,RJ,21645320,21-3019-2424,24,não,não,sim,33.5045,,agcrio@agcrio.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42156,42887,0,0,224,0,0,0,10,1,0,0,0,11,0,0,161,0,0,3914,0,0,0,0,0,0,42705,,,,
ativa,nacional,21112552000161,AGENCE CONTACT INTERNACIONAL DE TURISMO LTDA,"RUA TIMBIRAS, Nº 2500, TERMINAL JK,  LJ. 26",SANTO AGOSTINHO,310620,BELO HORIZONTE,MG,30140903,31-3212-2700,46,não,não,sim,31.1359,,transluc1@terra.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42030,42761,0,0,560,0,0,3,22,0,0,0,0,22,0,0,430,0,0,9651,0,0,3,0,0,75,42705,,,,
ativa,nacional,7898336000162,AGÊNCIA CANYON DO SÃO FRANSCISCO VIAGENS E TURISMO LTDA,"PR. PREFEITO RAIMUNDO SANTANA GOMES, 138 A.",CENTRO,292760,SANTA BRIGIDA,BA,48570000,75-3698-2118,13,não,não,sim,29.7063,,canyontur@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42349,NULL,0,0,79,0,0,0,4,0,0,0,0,4,0,0,52,0,0,1656,0,0,0,0,0,0,42705,,,,
ativa,nacional,8757538000157,AGENCIA DE TRANSPORTES LITORAL NORTE SUL LTDA - ME,"AV. ITAJUBA,1401,SL. 01",BARRA VELHA,420210,BARRA VELHA,SC,88390000,47-99118-0971,1,não,não,sim,42.006,,contato@rfassessoria.tur.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42698,NULL,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,1490334000153,AGÊNCIA DE TURISMO BATISTUR LTDA - ME,"PRAÇA SÃO CAETANO DO SUL , Nº 20",PIRATININGA,310620,BELO HORIZONTE,MG,31573090,31-3453-0778,18,não,não,sim,31.1781,,batistur@yahoo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42104,42835,0,0,39,0,0,0,2,0,0,0,0,2,0,0,30,0,0,1303,0,0,0,0,0,0,42705,,,,
ativa,nacional,9814509000142,AGENCIA DE TURISMO BD LTDA,"RUA DEPUTADO RIBEIRO PENA, Nº 47",SÃO JOSÉ,310740,BOM DESPACHO,MG,35600000,37-3521-4269,26,não,não,sim,31.6097,,bdtur@veloxmail.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42156,42887,0,0,258,0,0,0,7,0,0,0,0,7,0,0,192,0,0,6449,0,0,0,0,0,0,42705,,,,
ativa,nacional,18597047000140,AGÊNCIA DE TURISMO BORDAMATENSE LTDA,"RUA FRANCISCO ÁLVARO SOBREIRO, 288",CENTRO,310830,BORDA DA MATA,MG,37564000,35-3445-1408,7,não,não,sim,31.0877,,vibotur@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,41997,42728,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42705,,,,
ativa,nacional,19916979000170,AGENCIA DE TURISMO E TRANSPORTE DE PESSOAS CHRISTMANN LTDA - ME,AV DEPUTADO EUCLYDES NICOLAU KLIEMANN 1651,ARROIO GRANDE,431680,SANTA CRUZ DO SUL,RS,96835000,51-9501-3141,8,não,não,sim,43.8866,,ronitur@outlook.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42303,NULL,0,0,9,0,0,15,3,0,0,0,0,3,0,0,7,0,0,226,0,0,9,0,0,289,42705,,,,
ativa,nacional,48194609000175,AGÊNCIA DE TURISMO MONTE ALEGRE LTDA,"RUA PACAEMBÚ, Nº77",PAULICÉIA,353870,PIRACICABA,SP,13401557,19-3417-4900,171,não,não,sim,35.0063,,juliano@agenciamontealegre.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42562,NULL,0,0,208,0,0,0,15,0,0,0,0,15,0,0,148,0,0,5311,0,0,0,0,0,0,42705,,,,
ativa,nacional,94163326000183,AGÊNCIA DE TURISMO RIZZATTI LTDA.,"RUA TUIUTI, 2095",CENTRO,431690,SANTA MARIA,RS,97050421,55-3223-0538,27,não,não,sim,43.1608,,turismorizzatti@terra.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42156,42887,0,0,177,0,0,19,8,0,0,0,0,8,0,0,125,0,0,3172,0,0,13,0,0,384,42705,,,,
ativa,nacional,94839396000109,AGÊNCIA DE TURISMO SÃO THIAGO LTDA,"RUA NERI GOMES PEIXOTO, 2232",CENTRO,431740,SANTIAGO,RS,97700000,55-3251-1539,3,não,não,sim,43.2327,,agenciasthiago@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42373,NULL,0,0,10,0,0,0,1,0,0,0,0,1,0,0,9,0,0,167,0,0,0,0,0,0,42705,,,,
ativa,nacional,9103072000139,AGÊNCIA DE TURISMO TAVARES E SOUSA LTDA - ME,"RUA NOSSA SENHORA DA CONCEIÇÃO, 164",CONFORTO,330630,VOLTA REDONDA,RJ,27263432,24-33481604 - 78161005,20,não,não,sim,33.5772,,nacoesunidasturismo@globo.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42453,NULL,0,0,29,0,0,0,5,0,0,0,0,5,0,0,15,0,0,473,0,0,0,0,0,0,42705,,,,
ativa,nacional,4396173000121,AGÊNCIA DE VIAGEM NASCIMENTO DANTAS LTDA - ME,AV. JOSÉ DE SOUZA FREIRE 500,CENTRO,290190,APORA,BA,48355000,75-3448-1035,14,não,não,sim,29.1698,,bmmoacir@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42207,42938,0,0,19,0,0,0,4,0,0,0,0,4,0,0,18,0,0,666,0,0,0,0,0,0,42705,,,,
ativa,nacional,6890173000109,AGENCIA DE VIAGENS AGUIAR LTDA - ME,QNE 11 LOTE 18 SALA 01,TAGUATINGA,530010,BRASILIA,DF,72125110,61-3354-9613,17,não,não,sim,53.925,,idalma@astroreiturismo.com.br,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42405,NULL,0,0,81,0,0,0,4,0,0,0,0,4,0,0,59,0,0,3148,0,0,0,0,0,0,42705,,,,
ativa,nacional,10670264000106,AGÊNCIA DE VIAGENS CENTAURO LTDA,"RUA COLINA, 7",SAO SALVADOR,310620,BELO HORIZONTE,MG,30881240,31-3474-6182,16,não,não,sim,31.6821,,esplendorturismo@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42663,NULL,0,0,115,0,0,0,3,0,0,0,0,3,0,0,77,0,0,2900,0,0,0,0,0,0,42705,,,,
ativa,nacional,9257710000176,AGÊNCIA DE VIAGENS DALDEGAN LTDA - ME,"RUA JOAQUIM NABUCO, Nº780, APTO 1A",PORTO VELHO,312230,DIVINOPOLIS,MG,35500431,37-3222-4517,29,não,não,sim,31.5677,,vidatur.daldegan@gmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42544,NULL,0,0,28,0,0,0,1,0,0,0,0,1,0,0,21,0,0,820,0,0,0,0,0,0,42705,,,,
ativa,nacional,64196942000170,AGÊNCIA DE VIAGENS DALLAS LTDA - ME,"AV. PATRIARCA, 993",CENTRO,354340,RIBEIRAO PRETO,SP,14030620,16-3637-3249,8,não,não,sim,35.2095,,dallastur@hotmail.com,na,na,AUTORIZAÇÃO,NULL,NULL,NULL,NULL,42303,NULL,0,0,69,0,0,0,9,0,0,0,0,9,0,0,46,0,0,1683,0,0,0,0,0,0,42705,,,,
